Date,Product Name,Category,Quantity Sold,Price per Unit,Total Revenue,Cost Price per Unit
2022-10-08,Deodorant,Hygiene,1,200.0,200.0,175.33
2024-08-13,Azithromycin,Medicine,9,207.22,1864.98,176.34
2021-10-18,Cough Syrup,Medicine,3,80.0,240.0,65.22
2021-02-28,Ibuprofen,Medicine,3,20.0,60.0,16.17
2021-05-12,Hand Sanitizer,Hygiene,6,100.0,600.0,76.13
2021-02-18,Sunscreen,Hygiene,10,150.0,1500.0,83.02
2021-06-20,Antacid,Medicine,5,25.0,125.0,16.72
2024-09-30,Diclofenac,Medicine,6,389.23,2335.38,125.73
2024-06-30,Montelukast,Medicine,8,197.01,1576.08,289.86
2021-09-20,Sunscreen,Hygiene,10,150.0,1500.0,132.73
2024-12-15,Deodorant,Hygiene,1,141.21,141.21,115.99
2022-12-04,Sunscreen,Hygiene,8,150.0,1200.0,76.95
2024-02-03,Cetirizine,Medicine,10,375.04,3750.4,224.87
2021-04-16,Antacid,Medicine,4,25.0,100.0,15.2
2023-04-20,Multivitamin,Wellness,7,50.0,350.0,27.91
2023-07-27,Ibuprofen,Medicine,5,20.0,100.0,16.51
2022-10-07,Sunscreen,Hygiene,1,150.0,150.0,117.17
2022-08-24,Multivitamin,Wellness,9,50.0,450.0,33.36
2022-01-17,Hand Sanitizer,Hygiene,5,100.0,500.0,81.21
2022-01-22,Cough Syrup,Medicine,9,80.0,720.0,67.96
2024-06-03,Fish Oil,Wellness,10,127.34,1273.4,29.83
2024-07-27,Fluconazole,Medicine,7,386.74,2707.1800000000003,249.26
2023-02-01,Paracetamol,Medicine,6,10.0,60.0,6.85
2024-04-24,Losartan,Medicine,6,405.07,2430.42,242.57
2022-07-04,Multivitamin,Wellness,6,50.0,300.0,31.83
2024-04-13,Face Mask,Hygiene,8,345.85,2766.8,204.0
2024-11-08,Gabapentin,Medicine,3,117.3,351.9,168.93
2023-02-26,Multivitamin,Wellness,3,50.0,150.0,28.57
2023-12-14,Ibuprofen,Medicine,3,20.0,60.0,11.95
2022-09-04,Protein Powder,Wellness,3,500.0,1500.0,313.05
2022-10-09,Cough Syrup,Medicine,8,80.0,640.0,70.17
2021-07-27,Paracetamol,Medicine,9,10.0,90.0,5.15
2023-02-09,Face Mask,Hygiene,9,15.0,135.0,12.85
2022-05-16,Antacid,Medicine,7,25.0,175.0,21.24
2024-01-11,Ranitidine,Medicine,7,293.37,2053.59,20.6
2024-01-20,Pantoprazole,Medicine,3,25.85,77.55000000000001,72.35
2021-12-01,Cough Syrup,Medicine,5,80.0,400.0,42.96
2022-05-19,Antacid,Medicine,3,25.0,75.0,20.35
2024-05-24,Face Mask,Hygiene,6,345.85,2075.1000000000004,204.0
2024-12-03,Cetirizine,Medicine,1,375.04,375.04,224.87
2021-05-15,Cough Syrup,Medicine,6,80.0,480.0,49.96
2021-05-28,Antacid,Medicine,3,25.0,75.0,20.27
2022-04-29,Ibuprofen,Medicine,10,20.0,200.0,10.18
2023-11-24,Cough Syrup,Medicine,4,80.0,320.0,44.03
2024-11-26,Amoxicillin,Medicine,10,82.2,822.0,84.47
2024-10-15,Warfarin,Medicine,6,66.24,397.44,184.65
2023-12-22,Antacid,Medicine,3,25.0,75.0,14.59
2021-11-23,Hand Sanitizer,Hygiene,9,100.0,900.0,79.06
2022-04-14,Deodorant,Hygiene,2,200.0,400.0,137.26
2023-10-23,Multivitamin,Wellness,5,50.0,250.0,31.16
2021-02-13,Sunscreen,Hygiene,10,150.0,1500.0,99.83
2023-06-15,Hand Sanitizer,Hygiene,2,100.0,200.0,61.62
2023-05-04,Deodorant,Hygiene,1,200.0,200.0,145.71
2023-02-14,Multivitamin,Wellness,9,50.0,450.0,36.9
2024-08-14,Protein Powder,Wellness,5,114.35,571.75,141.55
2021-04-13,Hand Sanitizer,Hygiene,5,100.0,500.0,71.5
2024-10-25,Aspirin,Medicine,4,143.77,575.08,283.6
2022-06-28,Sunscreen,Hygiene,10,150.0,1500.0,94.95
2022-02-24,Face Mask,Hygiene,8,15.0,120.0,9.93
2022-09-30,Hand Sanitizer,Hygiene,10,100.0,1000.0,55.55
2022-07-31,Face Mask,Hygiene,10,15.0,150.0,12.63
2022-01-26,Antacid,Medicine,9,25.0,225.0,16.04
2021-09-10,Hand Sanitizer,Hygiene,5,100.0,500.0,78.46
2023-05-22,Deodorant,Hygiene,1,200.0,200.0,113.38
2022-10-31,Ibuprofen,Medicine,4,20.0,80.0,14.19
2024-12-21,Budesonide,Medicine,5,78.76,393.8,193.42
2021-11-22,Cough Syrup,Medicine,8,80.0,640.0,64.63
2023-07-29,Deodorant,Hygiene,7,200.0,1400.0,102.32
2021-05-01,Deodorant,Hygiene,4,200.0,800.0,100.63
2022-08-18,Multivitamin,Wellness,5,50.0,250.0,39.82
2023-12-02,Protein Powder,Wellness,10,500.0,5000.0,358.55
2024-12-15,Losartan,Medicine,5,405.07,2025.35,242.57
2021-09-21,Antacid,Medicine,8,25.0,200.0,12.94
2024-10-16,Toothpaste,Hygiene,9,81.02,729.18,249.98
2023-11-29,Paracetamol,Medicine,9,10.0,90.0,8.0
2024-05-04,Fluconazole,Medicine,5,386.74,1933.7,249.26
2024-01-04,Fexofenadine,Medicine,10,296.12,2961.2,261.79
2022-07-02,Hand Sanitizer,Hygiene,6,100.0,600.0,63.94
2024-12-11,Lamotrigine,Medicine,8,320.14,2561.12,149.66
2022-06-25,Deodorant,Hygiene,7,200.0,1400.0,166.46
2021-09-27,Sunscreen,Hygiene,4,150.0,600.0,129.52
2021-07-22,Protein Powder,Wellness,5,500.0,2500.0,349.37
2023-02-18,Antacid,Medicine,1,25.0,25.0,18.92
2023-05-29,Cough Syrup,Medicine,6,80.0,480.0,69.5
2024-04-06,Atorvastatin,Medicine,5,208.92,1044.6,133.07
2023-03-05,Deodorant,Hygiene,9,200.0,1800.0,141.45
2024-05-02,Cetirizine,Medicine,7,375.04,2625.28,224.87
2022-12-07,Multivitamin,Wellness,5,50.0,250.0,42.35
2023-12-19,Hand Sanitizer,Hygiene,6,100.0,600.0,54.34
2024-05-03,Deodorant,Hygiene,1,141.21,141.21,115.99
2023-05-22,Face Mask,Hygiene,10,15.0,150.0,12.38
2023-04-11,Hand Sanitizer,Hygiene,8,100.0,800.0,64.64
2023-01-12,Multivitamin,Wellness,8,50.0,400.0,37.97
2021-09-30,Hand Sanitizer,Hygiene,4,100.0,400.0,86.41
2022-11-08,Sunscreen,Hygiene,2,150.0,300.0,79.82
2022-09-13,Paracetamol,Medicine,7,10.0,70.0,8.09
2021-10-24,Ibuprofen,Medicine,7,20.0,140.0,10.64
2021-01-08,Paracetamol,Medicine,1,10.0,10.0,8.13
2023-11-14,Hand Sanitizer,Hygiene,6,100.0,600.0,50.16
2023-05-21,Paracetamol,Medicine,2,10.0,20.0,5.21
2021-11-08,Protein Powder,Wellness,2,500.0,1000.0,417.75
2021-05-27,Sunscreen,Hygiene,10,150.0,1500.0,93.68
2023-11-21,Paracetamol,Medicine,6,10.0,60.0,6.67
2021-11-01,Hand Sanitizer,Hygiene,10,100.0,1000.0,67.14
2021-09-08,Sunscreen,Hygiene,3,150.0,450.0,100.05
2024-02-05,Warfarin,Medicine,6,66.24,397.44,184.65
2024-08-12,Budesonide,Medicine,2,78.76,157.52,193.42
2021-08-05,Cough Syrup,Medicine,7,80.0,560.0,49.02
2023-05-09,Face Mask,Hygiene,6,15.0,90.0,11.12
2021-10-07,Cough Syrup,Medicine,2,80.0,160.0,64.61
2021-02-05,Multivitamin,Wellness,6,50.0,300.0,26.82
2021-01-14,Paracetamol,Medicine,2,10.0,20.0,7.09
2023-02-07,Hand Sanitizer,Hygiene,1,100.0,100.0,63.09
2021-08-08,Paracetamol,Medicine,1,10.0,10.0,7.7
2024-06-06,Fexofenadine,Medicine,1,296.12,296.12,261.79
2021-07-26,Antacid,Medicine,3,25.0,75.0,20.84
2021-02-12,Sunscreen,Hygiene,7,150.0,1050.0,118.39
2023-06-28,Ibuprofen,Medicine,9,20.0,180.0,17.76
2022-12-30,Protein Powder,Wellness,2,500.0,1000.0,432.79
2021-01-12,Sunscreen,Hygiene,8,150.0,1200.0,132.62
2021-08-24,Hand Sanitizer,Hygiene,4,100.0,400.0,79.72
2024-10-13,Lamotrigine,Medicine,4,320.14,1280.56,149.66
2021-07-19,Deodorant,Hygiene,5,200.0,1000.0,109.5
2023-05-06,Sunscreen,Hygiene,7,150.0,1050.0,116.96
2024-02-12,Fish Oil,Wellness,3,127.34,382.02,29.83
2022-11-27,Hand Sanitizer,Hygiene,8,100.0,800.0,62.65
2021-04-27,Ibuprofen,Medicine,10,20.0,200.0,13.14
2022-11-19,Cough Syrup,Medicine,6,80.0,480.0,56.19
2024-11-25,Hydroxyzine,Medicine,8,128.61,1028.88,100.47
2024-08-28,Prednisolone,Medicine,9,475.12,4276.08,196.15
2021-05-07,Cough Syrup,Medicine,6,80.0,480.0,43.38
2023-07-24,Ibuprofen,Medicine,5,20.0,100.0,17.8
2024-10-05,Calcium Tablets,Wellness,3,65.53,196.59,34.42
2024-10-27,Lamotrigine,Medicine,1,320.14,320.14,149.66
2023-10-13,Protein Powder,Wellness,9,500.0,4500.0,287.44
2023-04-06,Paracetamol,Medicine,3,10.0,30.0,9.0
2021-10-17,Antacid,Medicine,5,25.0,125.0,15.03
2024-05-12,Prednisolone,Medicine,6,475.12,2850.7200000000003,196.15
2021-09-28,Antacid,Medicine,6,25.0,150.0,21.17
2023-10-28,Paracetamol,Medicine,10,10.0,100.0,7.78
2023-10-29,Cough Syrup,Medicine,1,80.0,80.0,51.77
2022-06-25,Protein Powder,Wellness,6,500.0,3000.0,426.87
2024-09-04,Sitagliptin,Medicine,1,113.65,113.65,183.22
2024-02-18,Montelukast,Medicine,5,197.01,985.05,289.86
2022-05-15,Antacid,Medicine,1,25.0,25.0,13.27
2024-02-14,Fluconazole,Medicine,9,386.74,3480.66,249.26
2023-01-29,Deodorant,Hygiene,9,200.0,1800.0,101.2
2024-03-21,Simvastatin,Medicine,1,271.24,271.24,203.56
2021-02-01,Deodorant,Hygiene,5,200.0,1000.0,128.47
2021-12-22,Antacid,Medicine,6,25.0,150.0,19.89
2024-10-09,Ramipril,Medicine,2,36.78,73.56,228.73
2021-06-24,Protein Powder,Wellness,3,500.0,1500.0,310.58
2024-09-18,Clopidogrel,Medicine,9,315.78,2842.0199999999995,223.85
2021-09-29,Protein Powder,Wellness,1,500.0,500.0,358.16
2022-08-31,Protein Powder,Wellness,10,500.0,5000.0,300.32
2022-08-14,Cough Syrup,Medicine,7,80.0,560.0,40.73
2022-10-10,Cough Syrup,Medicine,4,80.0,320.0,51.27
2024-08-27,Ranitidine,Medicine,3,293.37,880.11,20.6
2024-09-29,Clarithromycin,Medicine,3,375.57,1126.71,69.74
2023-06-03,Face Mask,Hygiene,9,15.0,135.0,11.5
2022-11-21,Sunscreen,Hygiene,9,150.0,1350.0,93.85
2022-11-05,Ibuprofen,Medicine,4,20.0,80.0,12.99
2023-10-07,Hand Sanitizer,Hygiene,7,100.0,700.0,82.83
2021-05-24,Hand Sanitizer,Hygiene,10,100.0,1000.0,55.63
2024-04-12,Levothyroxine,Medicine,6,271.21,1627.2599999999998,97.91
2022-12-14,Antacid,Medicine,9,25.0,225.0,19.01
2024-04-20,Ranitidine,Medicine,7,293.37,2053.59,20.6
2023-12-06,Cough Syrup,Medicine,10,80.0,800.0,71.06
2022-12-26,Face Mask,Hygiene,2,15.0,30.0,9.33
2023-11-18,Paracetamol,Medicine,2,10.0,20.0,8.4
2021-09-27,Protein Powder,Wellness,5,500.0,2500.0,258.15
2024-09-10,Prednisolone,Medicine,4,475.12,1900.48,196.15
2024-11-26,Clarithromycin,Medicine,2,375.57,751.14,69.74
2024-09-30,Simvastatin,Medicine,7,271.24,1898.68,203.56
2024-09-14,Erythromycin,Medicine,8,45.49,363.92,230.37
2023-11-13,Deodorant,Hygiene,10,200.0,2000.0,145.0
2024-08-15,Lamotrigine,Medicine,1,320.14,320.14,149.66
2021-07-27,Protein Powder,Wellness,7,500.0,3500.0,318.9
2021-09-21,Face Mask,Hygiene,10,15.0,150.0,10.68
2021-03-16,Paracetamol,Medicine,4,10.0,40.0,6.86
2023-11-01,Face Mask,Hygiene,2,15.0,30.0,12.58
2022-01-25,Hand Sanitizer,Hygiene,3,100.0,300.0,50.26
2024-02-11,Fexofenadine,Medicine,1,296.12,296.12,261.79
2024-11-14,Antacid,Medicine,5,40.86,204.3,69.2
2022-11-19,Ibuprofen,Medicine,10,20.0,200.0,16.78
2022-02-01,Paracetamol,Medicine,2,10.0,20.0,8.26
2021-11-16,Hand Sanitizer,Hygiene,3,100.0,300.0,61.49
2022-02-04,Deodorant,Hygiene,10,200.0,2000.0,131.85
2021-10-28,Ibuprofen,Medicine,5,20.0,100.0,13.8
2021-12-01,Paracetamol,Medicine,5,10.0,50.0,8.35
2022-12-08,Antacid,Medicine,8,25.0,200.0,12.95
2021-10-29,Antacid,Medicine,8,25.0,200.0,17.91
2024-11-12,Fexofenadine,Medicine,7,296.12,2072.84,261.79
2024-09-04,Azithromycin,Medicine,3,207.22,621.66,176.34
2024-08-22,Cetirizine,Medicine,8,375.04,3000.32,224.87
2021-05-10,Hand Sanitizer,Hygiene,6,100.0,600.0,51.55
2022-08-30,Protein Powder,Wellness,10,500.0,5000.0,407.24
2021-02-28,Paracetamol,Medicine,7,10.0,70.0,5.08
2024-11-20,Ranitidine,Medicine,1,293.37,293.37,20.6
2022-07-04,Multivitamin,Wellness,4,50.0,200.0,27.5
2023-07-28,Deodorant,Hygiene,2,200.0,400.0,162.44
2024-11-21,Antacid,Medicine,4,40.86,163.44,69.2
2022-11-21,Deodorant,Hygiene,3,200.0,600.0,133.4
2024-06-11,Amoxicillin,Medicine,9,82.2,739.8000000000001,84.47
2024-11-25,Protein Powder,Wellness,3,114.35,343.04999999999995,141.55
2021-07-20,Multivitamin,Wellness,6,50.0,300.0,39.9
2024-08-03,Budesonide,Medicine,9,78.76,708.84,193.42
2021-10-01,Multivitamin,Wellness,3,50.0,150.0,37.53
2021-01-30,Antacid,Medicine,1,25.0,25.0,13.81
2021-09-18,Deodorant,Hygiene,1,200.0,200.0,108.12
2023-05-21,Sunscreen,Hygiene,3,150.0,450.0,113.07
2024-01-01,Warfarin,Medicine,5,66.24,331.2,184.65
2021-03-02,Sunscreen,Hygiene,4,150.0,600.0,134.5
2024-07-11,Doxycycline,Medicine,9,336.84,3031.56,249.52
2024-01-16,Doxycycline,Medicine,1,336.84,336.84,249.52
2021-05-06,Ibuprofen,Medicine,8,20.0,160.0,14.28
2022-03-10,Multivitamin,Wellness,6,50.0,300.0,29.92
2023-04-10,Ibuprofen,Medicine,2,20.0,40.0,11.99
2022-06-24,Face Mask,Hygiene,7,15.0,105.0,13.36
2021-01-30,Ibuprofen,Medicine,4,20.0,80.0,15.91
2022-06-23,Hand Sanitizer,Hygiene,1,100.0,100.0,61.36
2021-12-14,Cough Syrup,Medicine,1,80.0,80.0,40.63
2024-03-05,Montelukast,Medicine,6,197.01,1182.06,289.86
2022-01-24,Ibuprofen,Medicine,4,20.0,80.0,15.18
2022-05-22,Ibuprofen,Medicine,8,20.0,160.0,17.77
2021-06-01,Sunscreen,Hygiene,10,150.0,1500.0,87.1
2023-07-07,Multivitamin,Wellness,9,50.0,450.0,26.87
2022-09-23,Ibuprofen,Medicine,6,20.0,120.0,13.56
2023-03-07,Deodorant,Hygiene,4,200.0,800.0,124.68
2024-09-16,Simvastatin,Medicine,9,271.24,2441.16,203.56
2023-07-29,Ibuprofen,Medicine,9,20.0,180.0,13.61
2024-01-13,Shampoo,Hygiene,8,170.51,1364.08,289.7
2023-04-20,Deodorant,Hygiene,8,200.0,1600.0,116.51
2021-09-06,Antacid,Medicine,8,25.0,200.0,19.08
2023-09-01,Hand Sanitizer,Hygiene,2,100.0,200.0,74.18
2023-06-07,Hand Sanitizer,Hygiene,3,100.0,300.0,67.74
2022-02-15,Face Mask,Hygiene,2,15.0,30.0,10.46
2021-08-05,Paracetamol,Medicine,3,10.0,30.0,7.81
2024-07-27,Losartan,Medicine,2,405.07,810.14,242.57
2021-07-17,Multivitamin,Wellness,5,50.0,250.0,41.81
2021-05-27,Sunscreen,Hygiene,8,150.0,1200.0,126.97
2023-06-22,Ibuprofen,Medicine,1,20.0,20.0,14.88
2022-04-13,Hand Sanitizer,Hygiene,3,100.0,300.0,72.18
2021-05-10,Antacid,Medicine,10,25.0,250.0,17.2
2024-04-23,Lamotrigine,Medicine,3,320.14,960.42,149.66
2021-02-10,Paracetamol,Medicine,7,10.0,70.0,6.47
2021-01-07,Protein Powder,Wellness,5,500.0,2500.0,302.81
2021-06-11,Deodorant,Hygiene,10,200.0,2000.0,177.01
2024-12-15,Shampoo,Hygiene,10,170.51,1705.1,289.7
2021-11-06,Paracetamol,Medicine,7,10.0,70.0,7.21
2023-12-23,Paracetamol,Medicine,9,10.0,90.0,6.62
2022-02-14,Face Mask,Hygiene,6,15.0,90.0,12.9
2024-12-17,Shampoo,Hygiene,8,170.51,1364.08,289.7
2024-02-26,Azithromycin,Medicine,4,207.22,828.88,176.34
2023-07-10,Deodorant,Hygiene,3,200.0,600.0,100.87
2024-11-27,Clopidogrel,Medicine,2,315.78,631.56,223.85
2021-12-20,Protein Powder,Wellness,8,500.0,4000.0,360.29
2024-06-20,Salbutamol,Medicine,9,369.3,3323.7000000000003,161.82
2021-04-27,Protein Powder,Wellness,6,500.0,3000.0,435.92
2023-04-29,Ibuprofen,Medicine,10,20.0,200.0,10.37
2022-08-29,Deodorant,Hygiene,10,200.0,2000.0,159.57
2021-07-27,Paracetamol,Medicine,5,10.0,50.0,8.15
2021-12-07,Sunscreen,Hygiene,9,150.0,1350.0,114.2
2021-12-08,Deodorant,Hygiene,5,200.0,1000.0,134.19
2022-02-20,Antacid,Medicine,1,25.0,25.0,16.01
2023-02-13,Antacid,Medicine,4,25.0,100.0,16.24
2021-01-11,Hand Sanitizer,Hygiene,6,100.0,600.0,66.43
2021-03-19,Protein Powder,Wellness,8,500.0,4000.0,281.43
2022-11-27,Cough Syrup,Medicine,4,80.0,320.0,63.5
2021-01-25,Hand Sanitizer,Hygiene,5,100.0,500.0,73.59
2022-06-25,Paracetamol,Medicine,3,10.0,30.0,6.57
2023-10-12,Multivitamin,Wellness,8,50.0,400.0,32.67
2023-04-24,Sunscreen,Hygiene,8,150.0,1200.0,122.2
2024-01-02,Warfarin,Medicine,3,66.24,198.72,184.65
2022-05-19,Deodorant,Hygiene,3,200.0,600.0,163.17
2022-09-21,Hand Sanitizer,Hygiene,5,100.0,500.0,87.84
2022-09-22,Deodorant,Hygiene,3,200.0,600.0,131.61
2022-10-28,Cough Syrup,Medicine,8,80.0,640.0,50.15
2023-01-02,Hand Sanitizer,Hygiene,10,100.0,1000.0,60.35
2023-03-02,Multivitamin,Wellness,3,50.0,150.0,28.71
2022-06-16,Protein Powder,Wellness,4,500.0,2000.0,323.69
2023-10-29,Sunscreen,Hygiene,7,150.0,1050.0,122.37
2022-06-23,Antacid,Medicine,2,25.0,50.0,15.59
2022-10-08,Multivitamin,Wellness,5,50.0,250.0,44.74
2021-01-02,Antacid,Medicine,4,25.0,100.0,16.56
2022-05-23,Deodorant,Hygiene,3,200.0,600.0,174.71
2021-02-01,Deodorant,Hygiene,6,200.0,1200.0,120.87
2022-02-03,Sunscreen,Hygiene,4,150.0,600.0,128.19
2024-04-07,Levothyroxine,Medicine,7,271.21,1898.47,97.91
2021-09-22,Hand Sanitizer,Hygiene,9,100.0,900.0,78.84
2023-07-11,Paracetamol,Medicine,10,10.0,100.0,5.22
2024-10-20,Gabapentin,Medicine,10,117.3,1173.0,168.93
2024-05-15,Aspirin,Medicine,7,143.77,1006.39,283.6
2022-12-11,Deodorant,Hygiene,7,200.0,1400.0,178.22
2021-02-27,Protein Powder,Wellness,4,500.0,2000.0,317.49
2024-09-20,Omeprazole,Medicine,6,448.97,2693.82,38.33
2023-09-09,Hand Sanitizer,Hygiene,5,100.0,500.0,54.12
2022-05-09,Ibuprofen,Medicine,7,20.0,140.0,13.79
2021-05-07,Paracetamol,Medicine,2,10.0,20.0,6.18
2024-11-19,Lamotrigine,Medicine,3,320.14,960.42,149.66
2024-10-23,Fluconazole,Medicine,6,386.74,2320.44,249.26
2023-09-22,Multivitamin,Wellness,8,50.0,400.0,38.84
2024-01-14,Gliclazide,Medicine,5,262.4,1312.0,221.17
2022-07-11,Face Mask,Hygiene,7,15.0,105.0,13.28
2022-05-09,Sunscreen,Hygiene,10,150.0,1500.0,84.24
2021-04-18,Face Mask,Hygiene,2,15.0,30.0,10.03
2021-03-16,Sunscreen,Hygiene,4,150.0,600.0,106.09
2021-12-02,Deodorant,Hygiene,8,200.0,1600.0,176.64
2024-05-20,Levothyroxine,Medicine,2,271.21,542.42,97.91
2023-01-26,Ibuprofen,Medicine,7,20.0,140.0,10.76
2021-04-09,Paracetamol,Medicine,6,10.0,60.0,7.38
2024-09-07,Atorvastatin,Medicine,7,208.92,1462.4399999999998,133.07
2022-11-22,Sunscreen,Hygiene,7,150.0,1050.0,114.53
2023-05-28,Ibuprofen,Medicine,7,20.0,140.0,12.7
2024-09-27,Zinc Tablets,Wellness,6,427.14,2562.84,118.87
2021-07-07,Paracetamol,Medicine,6,10.0,60.0,6.41
2021-06-18,Multivitamin,Wellness,3,50.0,150.0,36.14
2022-05-23,Cough Syrup,Medicine,3,80.0,240.0,69.57
2023-02-11,Protein Powder,Wellness,2,500.0,1000.0,332.83
2022-09-22,Multivitamin,Wellness,3,50.0,150.0,37.96
2022-04-25,Paracetamol,Medicine,1,10.0,10.0,5.4
2022-07-06,Paracetamol,Medicine,2,10.0,20.0,6.28
2021-08-30,Antacid,Medicine,1,25.0,25.0,15.91
2023-02-20,Ibuprofen,Medicine,6,20.0,120.0,12.12
2022-02-28,Ibuprofen,Medicine,2,20.0,40.0,14.43
2023-03-29,Multivitamin,Wellness,8,50.0,400.0,41.08
2021-10-18,Protein Powder,Wellness,9,500.0,4500.0,303.55
2023-02-12,Protein Powder,Wellness,5,500.0,2500.0,252.95
2022-02-11,Face Mask,Hygiene,9,15.0,135.0,11.35
2021-03-01,Ibuprofen,Medicine,8,20.0,160.0,14.1
2022-06-01,Antacid,Medicine,3,25.0,75.0,13.86
2023-11-23,Antacid,Medicine,8,25.0,200.0,20.98
2023-07-24,Multivitamin,Wellness,10,50.0,500.0,43.1
2024-12-25,Paracetamol,Medicine,5,294.5,1472.5,206.24
2022-01-03,Cough Syrup,Medicine,4,80.0,320.0,55.52
2023-01-15,Multivitamin,Wellness,7,50.0,350.0,34.35
2023-12-26,Cough Syrup,Medicine,1,80.0,80.0,62.89
2024-03-21,Sunscreen,Hygiene,10,176.57,1765.6999999999998,79.85
2022-01-15,Face Mask,Hygiene,1,15.0,15.0,7.53
2023-02-22,Hand Sanitizer,Hygiene,7,100.0,700.0,61.37
2023-06-21,Protein Powder,Wellness,6,500.0,3000.0,379.87
2022-09-09,Hand Sanitizer,Hygiene,1,100.0,100.0,83.9
2024-08-03,Hydroxyzine,Medicine,9,128.61,1157.4900000000002,100.47
2024-12-20,Ramipril,Medicine,2,36.78,73.56,228.73
2021-07-29,Ibuprofen,Medicine,5,20.0,100.0,15.41
2024-07-21,Ibuprofen,Medicine,1,304.47,304.47,53.87
2022-01-13,Ibuprofen,Medicine,10,20.0,200.0,10.64
2024-06-14,Levothyroxine,Medicine,7,271.21,1898.47,97.91
2024-03-02,Face Mask,Hygiene,4,345.85,1383.4,204.0
2021-12-30,Hand Sanitizer,Hygiene,1,100.0,100.0,83.74
2024-01-16,Fluconazole,Medicine,5,386.74,1933.7,249.26
2023-10-11,Protein Powder,Wellness,8,500.0,4000.0,386.1
2021-03-26,Deodorant,Hygiene,10,200.0,2000.0,102.68
2022-01-24,Paracetamol,Medicine,7,10.0,70.0,6.71
2023-10-31,Ibuprofen,Medicine,3,20.0,60.0,16.72
2024-10-06,Gabapentin,Medicine,3,117.3,351.9,168.93
2023-04-22,Hand Sanitizer,Hygiene,10,100.0,1000.0,50.71
2021-09-22,Face Mask,Hygiene,2,15.0,30.0,11.32
2022-06-05,Cough Syrup,Medicine,4,80.0,320.0,65.98
2024-01-17,Gliclazide,Medicine,7,262.4,1836.8,221.17
2022-05-27,Hand Sanitizer,Hygiene,5,100.0,500.0,66.78
2021-01-26,Ibuprofen,Medicine,1,20.0,20.0,17.9
2023-10-20,Antacid,Medicine,8,25.0,200.0,15.69
2022-10-18,Cough Syrup,Medicine,4,80.0,320.0,58.12
2024-04-18,Levothyroxine,Medicine,4,271.21,1084.84,97.91
2022-10-22,Multivitamin,Wellness,5,50.0,250.0,43.42
2021-12-20,Hand Sanitizer,Hygiene,7,100.0,700.0,53.09
2022-09-12,Hand Sanitizer,Hygiene,5,100.0,500.0,73.58
2023-11-07,Multivitamin,Wellness,2,50.0,100.0,42.12
2024-05-09,Levothyroxine,Medicine,3,271.21,813.6299999999999,97.91
2022-12-14,Hand Sanitizer,Hygiene,10,100.0,1000.0,62.16
2021-06-11,Cough Syrup,Medicine,4,80.0,320.0,50.27
2022-09-12,Face Mask,Hygiene,2,15.0,30.0,8.16
2021-05-25,Face Mask,Hygiene,4,15.0,60.0,9.41
2023-05-11,Cough Syrup,Medicine,10,80.0,800.0,69.41
2022-03-01,Multivitamin,Wellness,8,50.0,400.0,25.17
2024-12-10,Clopidogrel,Medicine,6,315.78,1894.68,223.85
2023-01-17,Protein Powder,Wellness,9,500.0,4500.0,436.61
2021-08-03,Hand Sanitizer,Hygiene,2,100.0,200.0,51.89
2022-10-19,Deodorant,Hygiene,1,200.0,200.0,179.28
2022-07-27,Antacid,Medicine,2,25.0,50.0,16.12
2021-10-29,Face Mask,Hygiene,5,15.0,75.0,12.39
2022-09-22,Deodorant,Hygiene,5,200.0,1000.0,103.6
2021-10-23,Hand Sanitizer,Hygiene,6,100.0,600.0,52.06
2023-08-30,Multivitamin,Wellness,6,50.0,300.0,37.81
2023-05-30,Antacid,Medicine,2,25.0,50.0,20.32
2023-07-25,Sunscreen,Hygiene,8,150.0,1200.0,112.38
2023-02-17,Sunscreen,Hygiene,2,150.0,300.0,85.16
2021-11-13,Ibuprofen,Medicine,3,20.0,60.0,15.49
2023-03-13,Multivitamin,Wellness,8,50.0,400.0,38.1
2022-03-29,Face Mask,Hygiene,9,15.0,135.0,13.12
2023-03-19,Face Mask,Hygiene,5,15.0,75.0,9.01
2024-03-11,Erythromycin,Medicine,5,45.49,227.45,230.37
2021-02-09,Ibuprofen,Medicine,1,20.0,20.0,15.94
2023-12-17,Antacid,Medicine,2,25.0,50.0,18.58
2021-02-24,Sunscreen,Hygiene,2,150.0,300.0,118.1
2022-09-21,Antacid,Medicine,5,25.0,125.0,16.44
2023-08-12,Sunscreen,Hygiene,1,150.0,150.0,116.64
2022-10-31,Protein Powder,Wellness,3,500.0,1500.0,444.06
2023-10-15,Hand Sanitizer,Hygiene,3,100.0,300.0,63.58
2024-08-24,Sunscreen,Hygiene,9,176.57,1589.13,79.85
2023-04-03,Antacid,Medicine,1,25.0,25.0,15.1
2021-07-21,Multivitamin,Wellness,6,50.0,300.0,30.5
2023-06-09,Paracetamol,Medicine,10,10.0,100.0,6.18
2022-09-27,Multivitamin,Wellness,3,50.0,150.0,31.47
2022-04-20,Multivitamin,Wellness,1,50.0,50.0,32.66
2024-03-08,Sitagliptin,Medicine,2,113.65,227.3,183.22
2024-05-16,Amoxicillin,Medicine,7,82.2,575.4,84.47
2024-01-28,Losartan,Medicine,4,405.07,1620.28,242.57
2023-03-20,Hand Sanitizer,Hygiene,2,100.0,200.0,62.84
2023-07-20,Paracetamol,Medicine,8,10.0,80.0,7.39
